organism,subset,n_classes,predicted_EC50_uM,published_EC50_uM,fold_error,passes_stage1,qf_dose_10,qf_dose_30,qf_dose_100,qf_dose_200,qf_dose_350,qf_dose_500,qf_dose_1000,qf_dose_3000
fly,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,5,1457.0991379916165,340.0,4.285585699975343,False,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.2958333333333333,0.8916666666666666
fly,gaba_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism|glucl_potentiation,5,1980.9588192005476,340.0,5.826349468236905,False,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.7125000000000001
fly,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,5,1124.1927739901053,340.0,3.3064493352650155,False,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.4458333333333333,0.9541666666666666
fly,gaba_potentiation|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,5,,340.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.19166666666666668
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,5,859.7296022520105,340.0,2.528616477211796,False,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.6208333333333333,0.975
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,5,1376.7771476257678,340.0,4.049344551840494,False,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.3375,0.8958333333333334
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism|glucl_potentiation,5,1877.772923887149,340.0,5.5228615408445565,False,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000002,0.7416666666666666
fly,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,5,1019.9920325212936,340.0,2.999976566239099,False,0.0,0.0,0.0,0.0,0.0,0.025,0.4916666666666667,0.9541666666666666
fly,k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,5,,340.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.19583333333333333
fly,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,5,1400.460130997448,340.0,4.119000385286612,False,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.32499999999999996,0.8958333333333334
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,6,573.7847620807748,340.0,1.6876022414140437,True,0.0,0.0,0.0,0.0,0.0625,0.38333333333333336,0.9708333333333334,1.0
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,6,673.7582928624392,340.0,1.9816420378307036,True,0.0,0.0,0.0,0.0,0.0125,0.20416666666666666,0.8916666666666666,1.0
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism|glucl_potentiation,6,736.2574378534488,340.0,2.1654630525101433,False,0.0,0.0,0.0,0.0,0.0,0.12083333333333332,0.8,1.0
fly,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism|glucl_potentiation,6,625.4564617426687,340.0,1.8395778286549078,True,0.0,0.0,0.0,0.0,0.025,0.2833333333333333,0.9541666666666666,1.0
fly,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,6,1483.7490388682972,340.0,4.363967761377345,False,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.2875,0.8791666666666667
fly,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,6,681.6290953855894,340.0,2.0047914570164393,False,0.0,0.0,0.0,0.0,0.0125,0.18333333333333335,0.8916666666666666,1.0
fly,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,6,659.193081542982,340.0,1.9388031810087705,True,0.0,0.0,0.0,0.0,0.029166666666666667,0.22916666666666666,0.9083333333333334,1.0
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,7,425.36587060306334,340.0,1.2510760900090099,True,0.0,0.0,0.0,0.0,0.18333333333333335,0.7625,1.0,1.0
mouse,gaba_potentiation,1,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,k2p_potentiation,1,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,complex_i_block,1,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,snare_cooperativity,1,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,nca_block,1,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,nachr_antagonism,1,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,gaba_potentiation|k2p_potentiation,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,gaba_potentiation|complex_i_block,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.020833333333333332
mouse,gaba_potentiation|snare_cooperativity,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,gaba_potentiation|nca_block,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,gaba_potentiation|nachr_antagonism,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,k2p_potentiation|complex_i_block,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.020833333333333332
mouse,k2p_potentiation|snare_cooperativity,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,k2p_potentiation|nca_block,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,k2p_potentiation|nachr_antagonism,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,complex_i_block|snare_cooperativity,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,complex_i_block|nca_block,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.10833333333333332
mouse,complex_i_block|nachr_antagonism,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.020833333333333332
mouse,snare_cooperativity|nca_block,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,snare_cooperativity|nachr_antagonism,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,nca_block|nachr_antagonism,2,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,gaba_potentiation|k2p_potentiation|complex_i_block,3,2672.378473348186,350.0,7.635367066709104,False,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.14583333333333331,0.5416666666666667
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,gaba_potentiation|k2p_potentiation|nca_block,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.1
mouse,gaba_potentiation|k2p_potentiation|nachr_antagonism,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.020833333333333332
mouse,gaba_potentiation|complex_i_block|snare_cooperativity,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.029166666666666667
mouse,gaba_potentiation|complex_i_block|nca_block,3,1672.0151956937673,350.0,4.777186273410764,False,0.0,0.0,0.0,0.0,0.004166666666666667,0.020833333333333332,0.2875,0.7416666666666666
mouse,gaba_potentiation|complex_i_block|nachr_antagonism,3,2717.567510807211,350.0,7.764478602306317,False,0.0,0.0,0.0,0.0,0.0,0.0125,0.12083333333333335,0.5375
mouse,gaba_potentiation|snare_cooperativity|nca_block,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,gaba_potentiation|snare_cooperativity|nachr_antagonism,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,gaba_potentiation|nca_block|nachr_antagonism,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.1
mouse,k2p_potentiation|complex_i_block|snare_cooperativity,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0375
mouse,k2p_potentiation|complex_i_block|nca_block,3,1591.6918493876035,350.0,4.547690998250296,False,0.0,0.0,0.0,0.0,0.004166666666666667,0.03333333333333333,0.3166666666666667,0.7499999999999999
mouse,k2p_potentiation|complex_i_block|nachr_antagonism,3,2599.489380499607,350.0,7.427112515713162,False,0.0,0.0,0.0,0.0,0.004166666666666667,0.020833333333333332,0.16666666666666669,0.55
mouse,k2p_potentiation|snare_cooperativity|nca_block,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667
mouse,k2p_potentiation|snare_cooperativity|nachr_antagonism,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,k2p_potentiation|nca_block|nachr_antagonism,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.1
mouse,complex_i_block|snare_cooperativity|nca_block,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.020833333333333332,0.13333333333333333
mouse,complex_i_block|snare_cooperativity|nachr_antagonism,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.03333333333333333
mouse,complex_i_block|nca_block|nachr_antagonism,3,1608.594934454351,350.0,4.595985527012432,False,0.0,0.0,0.0,0.0,0.004166666666666667,0.03333333333333333,0.3125,0.7458333333333333
mouse,snare_cooperativity|nca_block|nachr_antagonism,3,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity,4,2386.277758145612,350.0,6.817936451844606,False,0.0,0.0,0.0,0.0,0.004166666666666667,0.016666666666666666,0.18333333333333332,0.5833333333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,4,623.3791546424453,350.0,1.781083298978415,True,0.0,0.0,0.0,0.0,0.0875,0.325,0.875,0.9958333333333332
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nachr_antagonism,4,732.6424005675344,350.0,2.093264001621527,False,0.0,0.0,0.0,0.0,0.03333333333333333,0.20833333333333334,0.7375,0.975
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block,4,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.12916666666666668
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nachr_antagonism,4,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.029166666666666667
mouse,gaba_potentiation|k2p_potentiation|nca_block|nachr_antagonism,4,1706.5265242680575,350.0,4.875790069337307,False,0.0,0.0,0.0,0.0,0.004166666666666667,0.020833333333333332,0.275,0.7375
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block,4,1521.1553526904372,350.0,4.346158150544106,False,0.0,0.0,0.0,0.0,0.004166666666666667,0.03333333333333333,0.325,0.7833333333333333
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,4,2456.8120621188737,350.0,7.019463034625353,False,0.0,0.0,0.0,0.0,0.004166666666666667,0.0125,0.16250000000000003,0.575
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,4,634.4205684846056,350.0,1.8126301956703017,True,0.0,0.0,0.0,0.0,0.0625,0.3125,0.8583333333333332,0.9958333333333332
mouse,gaba_potentiation|snare_cooperativity|nca_block|nachr_antagonism,4,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.12083333333333335
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,4,1426.7988771197874,350.0,4.07656822034225,False,0.0,0.0,0.0,0.0,0.004166666666666667,0.041666666666666664,0.3625,0.7874999999999999
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,4,2254.601172360983,350.0,6.441717635317095,False,0.0,0.0,0.0,0.0,0.004166666666666667,0.020833333333333332,0.19166666666666668,0.6083333333333333
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,4,605.2447441190775,350.0,1.7292706974830785,True,0.0,0.0,0.0,0.0,0.09999999999999999,0.35416666666666663,0.8833333333333332,0.9958333333333332
mouse,k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,4,,350.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.13333333333333333
mouse,complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,4,1457.4190106630256,350.0,4.164054316180073,False,0.0,0.0,0.0,0.0,0.004166666666666667,0.03749999999999999,0.35,0.7875
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,5,608.0483975500874,350.0,1.7372811358573927,True,0.0,0.0,0.0,0.004166666666666667,0.10416666666666666,0.35416666666666663,0.8708333333333333,1.0
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,5,713.0128586820705,350.0,2.037179596234487,False,0.0,0.0,0.0,0.0,0.03749999999999999,0.23333333333333334,0.7541666666666667,0.9791666666666666
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,5,375.01537105135066,350.0,1.0714724887181448,True,0.0,0.0,0.0,0.020833333333333332,0.425,0.8125,1.0,1.0
mouse,gaba_potentiation|k2p_potentiation|snare_cooperativity|nca_block|nachr_antagonism,5,1583.1549887533283,350.0,4.523299967866652,False,0.0,0.0,0.0,0.0,0.004166666666666667,0.029166666666666667,0.30833333333333335,0.7666666666666667
mouse,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,5,617.2813034467688,350.0,1.763660866990768,True,0.0,0.0,0.0,0.004166666666666667,0.0875,0.3416666666666667,0.8625,1.0
mouse,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,5,577.6763484361362,350.0,1.650503852674675,True,0.0,0.0,0.0,0.004166666666666667,0.1125,0.39583333333333337,0.8958333333333334,1.0
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,6,366.8551975180307,350.0,1.0481577071943735,True,0.0,0.0,0.0,0.020833333333333332,0.45,0.8291666666666666,1.0,1.0
